ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukbench00906.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1471,6,0,0,0,0,0,0,2064,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2338,14,0,0,0,0,0,0,11196,2982,0,0,0,0,0,0,1,488,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,133,33,0,0,0,0,0,0,921,1947,0,0,0,0,0,0,11,2366,1450,0,0,0,0,0,0,82,1167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,3,0,0,0,0,0,0,20,159,0,0,0,0,0,0,1,1647,1731,0,0,0,0,0,0,1820,139484,992,0,0,0,0,0,0,407,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,45504,570,2,0,0,0,0,0,71632,14039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukbench00907.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1509,0,0,0,0,0,0,0,1327,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2614,19,0,0,0,0,0,0,8534,3587,0,0,0,0,0,0,1,672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,255,19,0,0,0,0,0,0,488,2512,0,0,0,0,0,0,4,6789,4995,0,0,0,0,0,0,241,1711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,2047,4147,0,0,0,0,0,0,1871,111625,236,0,0,0,0,0,0,592,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39576,145,1,0,0,0,0,0,93138,18232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukbench00908.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1186,102,0,0,0,0,0,0,282,1100,1833,1057,0,0,0,0,0,7,283,5407,405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1858,42,0,0,0,0,0,0,8990,3560,460,42,0,0,0,0,3308,358,449,793,68,0,0,0,297,39,46,93,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2624,197,0,0,0,0,0,0,2120,4660,224,50,0,0,0,0,1969,4046,1365,53,1,0,0,0,11945,22193,228,88,123,0,0,0,157,24255,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3681,747,0,0,0,0,0,0,2742,1181,178,0,0,0,0,0,1407,2482,11785,2,0,0,0,0,1018,1490,30817,5359,39,0,0,0,70,6277,11,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9720,5622,0,0,0,0,0,0,1751,2402,111,0,0,0,0,0,3644,600,490,0,0,0,0,0,1101,502,13699,42135,3,0,0,0,0,0,8,4123,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3063,13846,1,0,0,0,0,0,600,5288,1628,68,0,0,0,0,5176,259,211,7,0,0,0,0,4591,632,72,146,0,0,0,0,101,279,7,957,179,2,0,0,0,0,0,0,65,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,775,84,25,13,0,0,0,0,4022,246,3,5,0,0,0,0,51,784,61,3,0,0,0,0,0,2,11,17,0,11,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
ukbench00909.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,783,111,0,0,0,0,0,0,249,1419,2527,113,0,0,0,0,0,3,284,1914,1255,0,0,0,0,0,0,4,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,961,93,0,0,0,0,0,0,6845,2497,768,24,0,0,0,0,12435,285,534,1062,151,0,0,0,2,0,19,61,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1691,169,0,0,0,0,0,0,7773,29415,116,5,0,0,0,0,17558,12122,865,94,0,0,0,0,14585,2019,114,115,75,0,0,0,133,104,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11141,1252,2,0,0,0,0,0,3947,1917,57,3,0,0,0,0,777,27031,8855,13,0,0,0,0,3737,1680,1336,72,43,0,0,0,5168,9729,26,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21172,3025,1,0,0,0,0,0,2567,1120,73,0,0,0,0,0,1366,796,1090,1,0,0,0,0,992,289,13639,7115,1,0,0,0,159,188,121,782,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2110,2985,2,0,0,0,0,0,1873,2196,129,0,0,0,0,0,4090,280,119,0,0,0,0,0,2633,338,1035,2735,0,0,0,0,33,25,188,16551,1026,0,0,0,0,0,0,5,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,760,0,0,0,0,0,0,102,2713,110,0,0,0,0,0,1693,161,54,0,0,0,0,0,7131,123,21,10,0,0,0,0,158,786,17,238,323,0,0,0,0,3,2,10,99,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,550,13,0,0,0,0,0,0,15,664,6,2,0,0,0,0,0,109,39,10,0,0,0,0,0,0,2,7,3,2,0,0,0,0,0,0,0,0,0,0
ukbench00910.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,935,135,0,0,0,0,0,0,288,1962,2557,1317,0,0,0,0,0,19,253,3048,23,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1479,64,0,0,0,0,0,0,6255,8587,337,12,0,0,0,0,4454,522,560,1211,144,0,0,0,368,81,54,143,236,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2,2159,144,0,0,0,0,0,0,2927,10790,107,1,0,0,0,0,1949,3591,928,146,3,0,0,0,8890,9639,185,160,833,0,0,0,68,3177,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2237,922,0,0,0,0,0,0,2080,816,63,0,0,0,0,0,1052,1926,10350,85,0,0,0,0,628,3197,15180,1424,89,0,0,0,113,28403,35,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5069,2946,0,0,0,0,0,0,1321,1162,50,0,0,0,0,0,2569,556,386,27,0,0,0,0,1335,549,15352,41600,19,0,0,0,25,81,185,24368,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,879,3438,1,0,0,0,0,0,336,13378,194,0,0,0,0,0,3328,816,646,9,0,0,0,0,3875,772,206,605,5,0,0,0,145,139,26,17186,2523,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,876,12,0,0,0,0,0,166,158,597,5,0,0,0,0,2130,3770,249,265,0,0,0,0,137,607,48,122,56,1,0,0,0,0,25,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,161,0,0,0,0,0,3,15,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ukbench00911.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3162,339,0,0,0,0,0,0,754,2794,3692,145,0,0,0,0,0,6,482,2716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7364,62,0,0,0,0,0,0,21292,7648,360,3,0,0,0,0,4502,314,705,2707,2,0,0,0,14,22,13,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6471,54,0,0,0,0,0,0,4452,8202,106,0,0,0,0,0,3367,3176,321,239,3,0,0,0,12262,3638,126,372,89,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4211,406,0,0,0,0,0,0,4388,897,67,0,0,0,0,0,689,5215,5495,37,0,0,0,0,2078,9955,6257,156,192,0,0,0,621,29855,25,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4206,2052,0,0,0,0,0,0,2232,1686,22,0,0,0,0,0,2702,577,215,3,0,0,0,0,1039,430,26330,15259,1,0,0,0,54,246,395,9288,212,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,779,1370,0,0,0,0,0,0,1364,8760,115,0,0,0,0,0,4415,1037,803,1,0,0,0,0,4121,578,773,1853,0,0,0,0,16,55,257,17218,74,4,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,189,8,0,0,0,0,0,661,455,1795,4,0,0,0,0,5816,2386,1418,1803,2,0,0,0,768,1101,153,802,35,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,169,0,0,0,0,0,2,6,1245,885,0,0,0,0,1,77,48,2150,571,0,0,0,0,0,2,13,1157,124,0,0,0,0,0,0,0,34,0
ukbench00912.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,6083,744,0,0,0,0,0,0,991,8177,2812,0,0,0,0,0,415,90,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13922,1,0,0,0,0,0,0,2223,2470,1515,0,0,0,0,0,827,378,791,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3305,0,0,0,0,0,0,0,16067,545,16,1,0,0,0,0,1207,479,483,7,0,0,0,0,0,31,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7980,0,0,0,0,0,0,0,11011,2340,0,0,0,0,0,0,3595,6261,112,0,0,0,0,0,5,90,65,41,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8795,0,0,0,0,0,0,0,10700,67,0,0,0,0,0,0,908,12679,33,0,0,0,0,0,3,10783,15627,41,0,0,0,0,0,0,28,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,615,0,0,0,0,0,0,0,9650,98,0,0,0,0,0,0,2413,774,1,0,0,0,0,0,48,9826,66071,79,0,0,0,0,0,103,44091,1045,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,3151,29,0,0,0,0,0,0,1816,85,1,0,0,0,0,0,92,237,134,0,0,0,0,0,0,5,10440,1035,0,0,0,0,0,0,0,378,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,18,3,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,7,19,0,0,0,0,0,0,0,4,1,0
ukbench00913.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,14213,457,0,0,0,0,0,0,916,5382,3293,0,0,0,0,0,294,118,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24487,3,0,0,0,0,0,0,1831,1342,987,0,0,0,0,0,644,340,651,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5449,0,2,0,0,0,0,0,23736,483,2,0,0,0,0,0,579,411,520,23,0,0,0,0,0,18,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5248,0,0,0,0,0,0,0,5912,2557,0,0,0,0,0,0,2660,10245,114,0,0,0,0,0,0,231,87,63,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2170,0,0,0,0,0,0,0,6400,8,0,0,0,0,0,0,436,6546,25,0,0,0,0,0,0,18082,36975,85,0,0,0,0,0,0,30,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,145,0,0,0,0,0,0,0,5789,40,0,0,0,0,0,0,2438,860,1,0,0,0,0,0,23,5946,79257,89,0,0,0,0,0,6,21495,1124,5,0,0,0,0,0,0,11,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,1697,7,0,0,0,0,0,0,2413,76,4,0,0,0,0,0,438,256,13,1,0,0,0,0,0,0,5,585,1,0,0,0,0,0,0,212,56,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
ukbench00914.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4782,274,0,0,0,0,0,0,936,3518,4637,0,0,0,0,0,237,129,326,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26005,9,1,1,0,0,0,0,2798,1338,629,0,0,0,0,0,567,250,1016,62,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18717,1,0,0,0,0,0,0,27831,581,7,0,0,0,0,0,552,245,306,58,0,0,0,0,0,24,4,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1598,1,0,0,0,0,0,0,10067,3907,0,0,0,0,0,0,789,8280,162,1,0,0,0,0,0,326,175,51,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,806,0,0,0,0,0,0,0,4660,52,0,0,0,0,0,0,524,8559,45,0,0,0,0,0,0,13037,49962,111,0,0,0,0,0,0,23,28,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,587,0,0,0,0,0,0,0,12558,64,1,0,0,0,0,0,2235,536,1,0,0,0,0,0,42,1722,67468,110,0,0,0,0,0,3,14789,1243,6,0,0,0,0,0,0,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,2682,26,4,0,0,0,0,0,2265,203,1,0,0,0,0,0,187,294,43,6,0,0,0,0,0,2,28,610,8,0,0,0,0,0,0,140,140,11,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,2,0
ukbench00915.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3660,158,0,0,0,0,0,0,1104,4846,4895,0,0,0,0,0,163,43,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65162,8,2,0,0,0,0,0,5527,1869,1099,0,0,0,0,0,241,251,906,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17391,0,0,0,0,0,0,0,17838,530,5,0,0,0,0,0,177,255,246,23,0,0,0,0,0,10,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1305,0,0,0,0,0,0,0,4661,391,0,0,0,0,0,0,2011,19567,210,0,0,0,0,0,0,119,61,37,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1267,0,0,0,0,0,0,0,5649,63,0,0,0,0,0,0,525,14776,30,0,0,0,0,0,1,8829,33074,48,0,0,0,0,0,0,20,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,819,0,0,0,0,0,0,0,11179,27,0,0,0,0,0,0,1748,415,1,0,0,0,0,0,18,2098,58459,43,0,0,0,0,0,3,5164,746,7,0,0,0,0,0,0,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,0,0,0,0,0,0,0,2199,51,0,0,0,0,0,0,2488,243,0,0,0,0,0,0,186,140,136,0,0,0,0,0,0,1,170,1228,2,0,0,0,0,0,0,287,35,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,2,0,0
ukbench00916.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,48228,3,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27346,24,2,0,0,0,0,0,12936,2309,69,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,33,0,0,0,0,0,0,0,7504,10612,4,0,0,0,0,0,61,2055,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,139,636,0,0,0,0,0,0,277,22536,568,0,0,0,0,0,0,1839,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3804,200,0,0,0,0,0,19,8644,84964,252,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,47746,633,0,0,0,0,0,2,20409,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukbench00917.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,75128,3,0,0,0,0,0,0,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27194,17,1,1,0,0,0,0,14330,1635,54,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
